statecurrent,inmidwest,midwesterner,statebirth,ideology,partyregaff,age,race,votehistory,education,gender,zip,weight,income,householdsize
KY,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Joe Biden,Associate's Degree/Some College,Female,41230,0.2434371255154742,17950.3187071532,3
PA,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,College Degree,Male,18431,0.6282739398282888,83288.62172784284,6
WV,1,1,NA,Moderate,Republican,70 or more years,White or Caucasian,Joe Biden,High School or Less,Male,26047,0.27521803255664673,100551.05217266828,1
PA,0,0,NA,Moderate,Republican,70 or more years,White or Caucasian,Joe Biden,Postgraduate or Higher,Female,18411,0.7137058638711221,103182.7432778664,1
WV,0,0,NA,Liberal,Republican,40-49,White or Caucasian,Donald Trump,College Degree,Male,24827,0.9889647099885885,112043.31607325003,6
WV,0,0,NA,Moderate,Republican,60-69,White or Caucasian,Donald Trump,Associate's Degree/Some College,Female,25168,0.8362782372644909,40605.781064368784,1
WV,0,0,NA,Conservative,Republican,30-39,White or Caucasian,Joe Biden,College Degree,Female,25311,0.39782651359950266,86758.13612062484,1
KY,0,0,NA,Moderate,Republican,70 or more years,Hispanic or Latino,Donald Trump,Postgraduate or Higher,Female,42724,1.2965091106845124,22410.900180693716,5
PA,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,College Degree,Male,18080,0.6282739398282888,11936.951477546245,5
PA,0,0,NA,Moderate,Republican,70 or more years,White or Caucasian,Joe Biden,Vocational/Technical School,Male,19064,0.38003716613980987,73854.78956857696,5
PA,0,0,NA,Moderate,Republican,70 or more years,White or Caucasian,Donald Trump,Associate's Degree/Some College,Male,19547,0.5404655945778842,119028.56349712238,5
WV,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Male,26234,0.6966917161608475,49826.76073210314,1
PA,0,0,NA,Liberal,Republican,70 or more years,White or Caucasian,Joe Biden,Associate's Degree/Some College,Female,17015,0.38593823994236404,34815.86433714256,5
WV,0,0,NA,Moderate,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Female,26041,0.513527581291114,61241.79287813604,5
KY,0,0,NA,Moderate,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Female,40447,0.44054216961431,46799.171848688275,1
KY,0,0,NA,Moderate,Republican,60-69,White or Caucasian,Joe Biden,College Degree,Female,41764,1.301574312094986,28757.957140915096,1
WV,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Female,25685,0.513527581291114,18345.446069724858,1
WV,0,0,NA,Moderate,Republican,60-69,White or Caucasian,Did not vote,Associate's Degree/Some College,Female,26143,0.44829331569017566,78336.49343112484,4
PA,0,0,NA,Moderate,Republican,60-69,White or Caucasian,Donald Trump,Vocational/Technical School,Male,15644,1.6093309193163976,36797.92783688754,4
WV,0,0,NA,Moderate,Republican,70 or more years,White or Caucasian,Someone else,Associate's Degree/Some College,Female,25302,0.0603977975518192,57514.06687311828,5
KY,0,0,NA,Moderate,Republican,70 or more years,White or Caucasian,Donald Trump,Associate's Degree/Some College,Female,40514,0.569899479355551,102090.83982510492,6
PA,0,0,NA,Moderate,Republican,60-69,White or Caucasian,Joe Biden,Associate's Degree/Some College,Female,19040,0.9443218402024892,109751.01873511449,4
KY,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Vocational/Technical School,Male,41005,0.8673997832987945,27011.313950642943,4
WV,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Female,25901,0.513527581291114,117841.74502128735,2
KY,0,0,NA,Conservative,Republican,60-69,White or Caucasian,Donald Trump,Vocational/Technical School,Female,40456,1.567770209374233,95825.11523040012,1
PA,0,0,NA,Moderate,Republican,60-69,White or Caucasian,Joe Biden,Associate's Degree/Some College,Male,17111,0.8788729428570552,12341.232958715409,6
PA,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,College Degree,Female,15632,0.9443388884048605,44471.409395337105,4
KY,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Female,40108,0.44054216961431,74503.17617505789,1
KY,1,1,NA,Conservative,Republican,50-59,White or Caucasian,Someone else,Associate's Degree/Some College,Female,41219,0.4745067817863893,43055.567510891706,2
WV,0,0,NA,Conservative,Republican,70 or more years,Black or African American,Donald Trump,Associate's Degree/Some College,Male,26807,0.11276801353968696,100411.25073796138,1
PA,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Postgraduate or Higher,Male,19067,0.425630678454569,26805.81079563126,1
WV,0,1,NA,Moderate,Republican,40-49,Hispanic or Latino,Someone else,Vocational/Technical School,Female,26150,0.14307622826648178,39633.332246448845,5
PA,0,0,NA,Moderate,Republican,70 or more years,White or Caucasian,Joe Biden,College Degree,Male,19010,0.3075336469756326,119834.38581228256,6
PA,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Associate's Degree/Some College,Female,19606,0.8192378509195688,46542.85519616678,3
PA,0,0,NA,Conservative,Republican,60-69,White or Caucasian,Donald Trump,Postgraduate or Higher,Male,19010,1.2503962209831387,115885.48546424136,3
PA,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Male,15559,0.6065972907055737,28846.713807433844,1
PA,0,0,NA,Moderate,Republican,70 or more years,White or Caucasian,Joe Biden,Postgraduate or Higher,Male,16435,0.44385582223630154,103517.58395787328,5
KY,0,1,NA,Conservative,Republican,60-69,White or Caucasian,Donald Trump,College Degree,Male,40214,1.102695921675293,45439.99402085319,1
WV,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,College Degree,Male,26241,0.5879406541832728,25628.235898911953,1
PA,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Vocational/Technical School,Male,16915,0.5478108455158155,55392.5093007274,3
PA,0,0,NA,Moderate,Republican,60-69,White or Caucasian,Donald Trump,High School or Less,Female,16648,1.3151078824940288,31013.33276834339,3
KY,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Vocational/Technical School,Male,40965,0.8673997832987945,38382.63145647943,3
WV,0,0,NA,Conservative,Republican,60-69,White or Caucasian,Joe Biden,Postgraduate or Higher,Male,26416,0.5403330941803285,21450.419889297336,3
KS,1,1,NA,Conservative,Republican,60-69,White or Caucasian,Donald Trump,College Degree,Male,67110,1.0573364353680368,38325.86533855647,1
KY,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Postgraduate or Higher,Male,41267,0.5273469481931329,57316.168912220746,1
KS,1,1,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Female,67037,0.39927351649227094,100405.01723764464,6
OK,1,1,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Postgraduate or Higher,Male,73130,0.25772466142117595,118190.42396033183,1
KY,0,0,NA,Moderate,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Female,40769,0.44054216961431,96562.6289206557,4
KY,0,0,NA,Conservative,Republican,60-69,White or Caucasian,Donald Trump,College Degree,Female,41701,1.988838147523613,81311.49123422801,1
NE,1,1,NA,Moderate,Republican,60-69,White or Caucasian,Donald Trump,College Degree,Male,68467,1.6072334003710083,56740.442148875445,4
KS,1,1,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Postgraduate or Higher,Male,67342,0.5151240925819721,45337.53363182768,4
NE,1,1,NA,Moderate,Republican,70 or more years,White or Caucasian,Donald Trump,Postgraduate or Higher,Female,68133,0.48105476267116276,26893.869552295655,1
IA,1,1,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Associate's Degree/Some College,Female,50131,0.46432055159103736,31183.147989213467,3
NE,1,1,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Female,68028,0.3055707005880977,25809.8516613245,1
PA,0,0,NA,Moderate,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Female,16602,0.5752094468198989,82158.64010853693,1
KS,0,0,NA,Moderate,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Female,66102,0.39927351649227094,97179.3215838261,6
KS,1,1,NA,Moderate,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Female,66088,0.39927351649227094,109780.50082921982,4
WV,1,1,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,College Degree,Male,25832,0.5879406541832728,58724.119677208364,6
PA,0,0,NA,Conservative,Republican,60-69,Other or Multiple Races,Donald Trump,Vocational/Technical School,Male,15656,2.098581073584299,58775.969999842346,5
OK,1,1,NA,Conservative,Republican,60-69,Other or Multiple Races,Donald Trump,Associate's Degree/Some College,Female,74369,2.871381724327083,79065.75611094013,1
WV,0,0,NA,Moderate,Republican,50-59,White or Caucasian,Donald Trump,Vocational/Technical School,Male,25512,1.2771224786496742,49010.198877658695,2
OK,1,1,NA,Moderate,Republican,50-59,White or Caucasian,Someone else,Vocational/Technical School,Male,74804,0.5025722938652109,97228.37706562132,1
IA,1,1,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Postgraduate or Higher,Male,50158,0.4038005102392524,42831.92074857652,1
WV,0,0,NA,Conservative,Republican,30-39,White or Caucasian,Donald Trump,Vocational/Technical School,Female,26101,1.0989117495151715,95479.70353392884,1
OK,1,1,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Female,73099,0.4610726820177477,103973.8970133476,6
PA,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Postgraduate or Higher,Female,19525,0.7514133841245373,10820.376283954829,2
PA,0,0,NA,Moderate,Republican,70 or more years,White or Caucasian,Donald Trump,Postgraduate or Higher,Male,19130,0.425630678454569,119695.71504276246,1
IA,1,1,NA,Liberal,Republican,70 or more years,White or Caucasian,Did not vote,High School or Less,Female,51632,0.3696894511785253,65622.20845604315,5
NE,1,1,NA,Conservative,Republican,70 or more years,Hispanic or Latino,Donald Trump,High School or Less,Female,69101,1.2235562582748112,11967.692011967301,4
KY,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Male,41669,0.6502400777302693,102393.53754324839,2
KS,1,1,NA,Moderate,Republican,40-49,Other or Multiple Races,Someone else,College Degree,Female,66614,0.5729640083631841,10759.428776800632,2
KS,1,1,NA,Moderate,Republican,70 or more years,White or Caucasian,Donald Trump,Postgraduate or Higher,Male,67565,0.5151240925819721,30213.926972355694,2
NE,1,1,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Associate's Degree/Some College,Female,68825,0.6272846942453928,51690.12249447405,6
OK,1,1,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Associate's Degree/Some College,Male,73114,0.5378931694804765,25848.039854317904,4
NE,1,1,NA,Conservative,Republican,70 or more years,White or Caucasian,Someone else,College Degree,Male,69143,0.21793882356867003,36945.07886422798,5
KS,1,1,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Postgraduate or Higher,Male,66614,0.5151240925819721,18048.92427753657,1
NE,1,1,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Male,69101,0.4515567160534364,71886.80407591164,5
KS,1,1,NA,Conservative,Republican,40-49,White or Caucasian,Donald Trump,Postgraduate or Higher,Female,67333,0.9459722765164844,73912.68722247332,1
IA,1,1,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Postgraduate or Higher,Male,52803,0.4038005102392524,105044.33644702658,5
PA,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Postgraduate or Higher,Male,18235,0.425630678454569,10458.557149395347,3
NE,1,1,NA,Conservative,Republican,60-69,White or Caucasian,Donald Trump,Vocational/Technical School,Male,68031,1.209958278084831,40285.23770160973,5
PA,0,0,NA,Moderate,Republican,70 or more years,White or Caucasian,Donald Trump,Vocational/Technical School,Female,16601,0.6912945507078134,90756.8911020644,6
KY,0,0,NA,Moderate,Republican,70 or more years,White or Caucasian,Someone else,High School or Less,Female,41015,0.16915998654468378,87171.71665513888,4
IA,1,1,NA,Conservative,Republican,60-69,White or Caucasian,Donald Trump,High School or Less,Female,50320,1.9320936712533248,64646.452518645674,1
KS,1,1,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Female,67501,0.39927351649227094,115974.44469109178,2
IA,1,1,NA,Moderate,Republican,70 or more years,White or Caucasian,Donald Trump,Vocational/Technical School,Female,52060,0.6029961099632386,76950.66607557237,2
KY,1,1,NA,Conservative,Republican,70 or more years,Other or Multiple Races,Donald Trump,Postgraduate or Higher,Female,41015,0.8499917211817074,74078.326765447855,6
WV,0,0,NA,Conservative,Republican,60-69,White or Caucasian,Donald Trump,Associate's Degree/Some College,Male,25560,1.6875627067281898,49174.10396737978,1
IA,1,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Someone else,High School or Less,Female,50568,0.15557390363513632,64853.48736168817,1
IA,1,1,NA,Moderate,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Male,50213,0.9571981689418695,109629.55721886829,5
KS,1,1,NA,Conservative,Republican,60-69,White or Caucasian,Did not vote,High School or Less,Male,67638,0.6079225498793747,22763.56906397268,2
NE,1,1,NA,Moderate,Republican,60-69,White or Caucasian,Donald Trump,Associate's Degree/Some College,Female,68949,1.8086544169662055,34549.7939013876,5
NE,1,1,NA,Conservative,Republican,60-69,White or Caucasian,Donald Trump,High School or Less,Female,68117,0.881054172665524,83561.26514263451,6
OK,1,1,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Associate's Degree/Some College,Male,73401,0.5378931694804765,85927.26145405322,6
KY,0,0,NA,Moderate,Republican,60-69,Other or Multiple Races,Joe Biden,Associate's Degree/Some College,Female,42129,0.3502528117832215,51896.013969089836,1
PA,0,0,NA,Conservative,Republican,60-69,White or Caucasian,Someone else,College Degree,Male,15102,0.36431398436620577,19478.449164889753,5
KY,1,1,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Female,42003,0.44054216961431,111813.62840812653,3
NE,1,1,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Postgraduate or Higher,Female,68711,0.48105476267116276,44885.68479195237,3
NE,1,1,NA,Moderate,Republican,70 or more years,White or Caucasian,Joe Biden,College Degree,Female,68133,0.3464923340851077,82859.03377924114,4
OK,1,1,NA,Moderate,Republican,60-69,White or Caucasian,Donald Trump,Postgraduate or Higher,Male,73078,0.8769503144099261,107573.38949711993,3
PA,0,0,NA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Postgraduate or Higher,Male,18202,0.425630678454569,76927.03021224588,4
KS,1,1,NA,Moderate,Republican,70 or more years,White or Caucasian,Donald Trump,Associate's Degree/Some College,Male,67801,0.6018209813479952,20826.98715850711,2
IA,0,1,NA,Conservative,Republican,60-69,White or Caucasian,Donald Trump,High School or Less,Female,50501,1.9320936712533248,22088.777928147465,3
NE,1,1,NA,Conservative,Republican,70 or more years,White or Caucasian,Someone else,High School or Less,Female,68760,0.18374694803958588,42134.781130589545,2
KS,1,0,NA,Moderate,Republican,70 or more years,White or Caucasian,Did not vote,Postgraduate or Higher,Female,66409,0.11732701722963991,38534.66086089611,6
